"origin","destination","airline","flight_num","origin_iata_code","origin_name","origin_latitude","origin_longitude","destination_iata_code","destination_name","destination_latitude","destination_longitude"
"GDL","MEX","4O","2211","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"GDL","MEX","4O","2211","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"GDL","MEX","4O","2211","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"GDL","MEX","4O","2211","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"GDL","MEX","4O","2211","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"GDL","MEX","4O","2211","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"GDL","MEX","4O","2211","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"GDL","MEX","4O","2211","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"GDL","MEX","4O","2211","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"GDL","MEX","4O","2211","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"GDL","MEX","4O","2211","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"GDL","MEX","4O","2211","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"GDL","MEX","4O","2211","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"GDL","MEX","4O","2211","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"GDL","MEX","4O","2211","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"GDL","MEX","4O","2211","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"GDL","MEX","4O","2213","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"GDL","MEX","4O","2213","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"GDL","MEX","4O","2213","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"GDL","MEX","4O","2215","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"GDL","MEX","4O","2215","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"GDL","MEX","4O","2215","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"GDL","MEX","4O","2215","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"GDL","MEX","4O","2215","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2216","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"GDL","MEX","4O","2217","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"GDL","MEX","4O","2217","GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311,"MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721
"MEX","GDL","4O","2220","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
"MEX","GDL","4O","2220","MEX","Licenciado Benito Juarez International Airport",19.4363,-99.0721,"GDL","Don Miguel Hidalgo Y Costilla International Airport",20.5218,-103.311
